,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
234696,234697,Iep (cultuurvariëteit),340918,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1995,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901629 52.369366),POINT(52.369366 4.901629),4.901629,52.369366,
234697,234698,Iep (cultuurvariëteit),340917,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89861 52.369372),POINT(52.369372 4.89861),4.89861,52.369372,
234698,234699,Esdoorn (cultuurvariëteit),340916,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906325 52.369407),POINT(52.369407 4.906325),4.906325,52.369407,
234699,234700,Iep (cultuurvariëteit),340915,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897458 52.369376),POINT(52.369376 4.897458),4.897458,52.369376,
234700,234701,Esdoorn (cultuurvariëteit),340914,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906723 52.369421),POINT(52.369421 4.906723),4.906723,52.369421,
234701,234702,Huntingdon-iep,340913,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.896933 52.369382),POINT(52.369382 4.896933),4.896933,52.369382,
234702,234703,Huntingdon-iep,340701,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.896371 52.368232),POINT(52.368232 4.896371),4.896371,52.368232,
234703,234704,Huntingdon-iep,340700,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898839 52.368244),POINT(52.368244 4.898839),4.898839,52.368244,
234704,234705,Hollandse iep (cultuurvariëteit),340699,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,15 tot 18 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899607 52.368271),POINT(52.368271 4.899607),4.899607,52.368271,
234705,234706,Valse acacia (cultuurvariëteit),340698,Robinia pseudoacacia `Semperflorens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.894746 52.368253),POINT(52.368253 4.894746),4.894746,52.368253,
234706,234707,Hollandse iep (cultuurvariëteit),340697,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,9 tot 12 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898994 52.367814),POINT(52.367814 4.898994),4.898994,52.367814,
234707,234708,Iep (cultuurvariëteit),340696,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897457 52.367872),POINT(52.367872 4.897457),4.897457,52.367872,
234708,234709,Iep (cultuurvariëteit),340695,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897239 52.367879),POINT(52.367879 4.897239),4.897239,52.367879,
234728,234729,Iep (cultuurvariëteit),340250,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.897476 52.374531),POINT(52.374531 4.897476),4.897476,52.374531,
234729,234730,Iep (cultuurvariëteit),340248,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2008,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898895 52.37444),POINT(52.37444 4.898895),4.898895,52.37444,
234730,234731,Iep (cultuurvariëteit),340247,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899215 52.374382),POINT(52.374382 4.899215),4.899215,52.374382,
234731,234732,Iep (cultuurvariëteit),340246,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899323 52.374486),POINT(52.374486 4.899323),4.899323,52.374486,
234732,234733,Hollandse iep,340241,Ulmus hollandica,Boom niet vrij uitgroeiend,9 tot 12 m.,1986,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903554 52.374451),POINT(52.374451 4.903554),4.903554,52.374451,
234733,234734,Iep (cultuurvariëteit),340240,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1996,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899419 52.37457),POINT(52.37457 4.899419),4.899419,52.37457,
234734,234735,Huntingdon-iep,340239,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899925 52.374367),POINT(52.374367 4.899925),4.899925,52.374367,
234735,234736,Huntingdon-iep,340238,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899997 52.374433),POINT(52.374433 4.899997),4.899997,52.374433,
234736,234737,Iep (cultuurvariëteit),340237,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.900121 52.374398),POINT(52.374398 4.900121),4.900121,52.374398,
234737,234738,Iep (cultuurvariëteit),340024,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902439 52.37166),POINT(52.37166 4.902439),4.902439,52.37166,
234738,234739,Iep (cultuurvariëteit),340023,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902499 52.371786),POINT(52.371786 4.902499),4.902499,52.371786,
234739,234740,Huntingdon-iep,340017,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904745 52.37169),POINT(52.37169 4.904745),4.904745,52.37169,
234740,234741,Huntingdon-iep,340016,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904833 52.371731),POINT(52.371731 4.904833),4.904833,52.371731,
234741,234742,Huntingdon-iep,340015,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901473 52.373227),POINT(52.373227 4.901473),4.901473,52.373227,
234742,234743,Huntingdon-iep,340014,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901549 52.373181),POINT(52.373181 4.901549),4.901549,52.373181,
234743,234744,Iep (cultuurvariëteit),340013,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901687 52.37325),POINT(52.37325 4.901687),4.901687,52.37325,
234744,234745,Iep (cultuurvariëteit),340012,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901698 52.373102),POINT(52.373102 4.901698),4.901698,52.373102,
234745,234746,Iep (cultuurvariëteit),340011,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901766 52.373207),POINT(52.373207 4.901766),4.901766,52.373207,
234746,234747,Hollandse iep (cultuurvariëteit),340010,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.901829 52.373026),POINT(52.373026 4.901829),4.901829,52.373026,
234747,234748,Huntingdon-iep,339793,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.894808 52.370404),POINT(52.370404 4.894808),4.894808,52.370404,
234748,234749,Gewone plataan,339792,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900147 52.370324),POINT(52.370324 4.900147),4.900147,52.370324,
234749,234750,Iep (cultuurvariëteit),339791,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901343 52.370339),POINT(52.370339 4.901343),4.901343,52.370339,
234750,234751,Gewone plataan,339790,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900103 52.370344),POINT(52.370344 4.900103),4.900103,52.370344,
234751,234752,Bolacacia,339788,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904365 52.37037),POINT(52.37037 4.904365),4.904365,52.37037,
234752,234753,Iep (cultuurvariëteit),339787,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.895918 52.37034),POINT(52.37034 4.895918),4.895918,52.37034,
234753,234754,Huntingdon-iep,339786,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901747 52.370375),POINT(52.370375 4.901747),4.901747,52.370375,
234754,234755,Monumentaaliep,339785,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.904622 52.370395),POINT(52.370395 4.904622),4.904622,52.370395,
234755,234756,Huntingdon-iep,339784,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903042 52.370397),POINT(52.370397 4.903042),4.903042,52.370397,
234756,234757,Huntingdon-iep,339783,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897929 52.370392),POINT(52.370392 4.897929),4.897929,52.370392,
234757,234758,Hollandse iep (cultuurvariëteit),339782,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.895747 52.370384),POINT(52.370384 4.895747),4.895747,52.370384,
234758,234759,Huntingdon-iep,339781,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898432 52.370405),POINT(52.370405 4.898432),4.898432,52.370405,
234759,234760,Bolacacia,339780,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904288 52.370439),POINT(52.370439 4.904288),4.904288,52.370439,
234915,234916,Iep (cultuurvariëteit),340912,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.896801 52.368669),POINT(52.368669 4.896801),4.896801,52.368669,
234916,234917,Iep (cultuurvariëteit),340911,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.897845 52.368557),POINT(52.368557 4.897845),4.897845,52.368557,
234917,234918,Huntingdon-iep,340910,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.897945 52.368663),POINT(52.368663 4.897945),4.897945,52.368663,
234918,234919,Iep (cultuurvariëteit),340909,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898071 52.368533),POINT(52.368533 4.898071),4.898071,52.368533,
234919,234920,Hollandse iep (cultuurvariëteit),340908,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898177 52.368646),POINT(52.368646 4.898177),4.898177,52.368646,
234920,234921,Huntingdon-iep,340907,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898237 52.368709),POINT(52.368709 4.898237),4.898237,52.368709,
234921,234922,Huntingdon-iep,340906,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89913 52.368515),POINT(52.368515 4.89913),4.89913,52.368515,
234922,234923,Hollandse iep (cultuurvariëteit),340905,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899232 52.368608),POINT(52.368608 4.899232),4.899232,52.368608,
234923,234924,Iep (cultuurvariëteit),340904,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899306 52.368673),POINT(52.368673 4.899306),4.899306,52.368673,
234924,234925,Huntingdon-iep,340903,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899972 52.368603),POINT(52.368603 4.899972),4.899972,52.368603,
234925,234926,Huntingdon-iep,340901,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901062 52.368655),POINT(52.368655 4.901062),4.901062,52.368655,
234926,234927,Huntingdon-iep,340900,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901258 52.368573),POINT(52.368573 4.901258),4.901258,52.368573,
234954,234955,Huntingdon-iep,340236,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901105 52.374413),POINT(52.374413 4.901105),4.901105,52.374413,
234955,234956,Iep (cultuurvariëteit),340235,Ulmus `Rebona`,Boom niet vrij uitgroeiend,9 tot 12 m.,2012,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901142 52.374486),POINT(52.374486 4.901142),4.901142,52.374486,
234956,234957,Huntingdon-iep,340234,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90119 52.374573),POINT(52.374573 4.90119),4.90119,52.374573,
234957,234958,Iep (cultuurvariëteit),340233,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901231 52.374655),POINT(52.374655 4.901231),4.901231,52.374655,
234958,234959,Iep (cultuurvariëteit),340232,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901678 52.374483),POINT(52.374483 4.901678),4.901678,52.374483,
234959,234960,Huntingdon-iep,340231,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901739 52.374602),POINT(52.374602 4.901739),4.901739,52.374602,
234960,234961,Huntingdon-iep,340230,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902648 52.3744),POINT(52.3744 4.902648),4.902648,52.3744,
234961,234962,Iep (cultuurvariëteit),340229,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901617 52.374351),POINT(52.374351 4.901617),4.901617,52.374351,
234962,234963,Hollandse iep (cultuurvariëteit),340228,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.89739 52.374338),POINT(52.374338 4.89739),4.89739,52.374338,
234963,234964,Hollandse iep (cultuurvariëteit),340227,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903537 52.374363),POINT(52.374363 4.903537),4.903537,52.374363,
234964,234965,Huntingdon-iep,340226,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.89987 52.374317),POINT(52.374317 4.89987),4.89987,52.374317,
234965,234966,Iep (cultuurvariëteit),340009,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901844 52.373161),POINT(52.373161 4.901844),4.901844,52.373161,
234966,234967,Huntingdon-iep,340008,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901942 52.373103),POINT(52.373103 4.901942),4.901942,52.373103,
234967,234968,Huntingdon-iep,340007,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.90195 52.372966),POINT(52.372966 4.90195),4.90195,52.372966,
234968,234969,Huntingdon-iep,340006,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902058 52.373038),POINT(52.373038 4.902058),4.902058,52.373038,
234969,234970,Huntingdon-iep,340005,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.9022 52.372961),POINT(52.372961 4.9022),4.9022,52.372961,
234970,234971,Japanse sierkers (cultuurvariëteit),340004,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.90248 52.373122),POINT(52.373122 4.90248),4.90248,52.373122,
234971,234972,Japanse sierkers (cultuurvariëteit),340003,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.902544 52.373088),POINT(52.373088 4.902544),4.902544,52.373088,
234972,234973,Japanse sierkers (cultuurvariëteit),340002,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.902592 52.373121),POINT(52.373121 4.902592),4.902592,52.373121,
234973,234974,Japanse sierkers (cultuurvariëteit),340001,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.902799 52.373263),POINT(52.373263 4.902799),4.902799,52.373263,
234974,234975,Iep (cultuurvariëteit),340000,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903505 52.373278),POINT(52.373278 4.903505),4.903505,52.373278,
234975,234976,Hollandse iep (cultuurvariëteit),339999,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.903653 52.373194),POINT(52.373194 4.903653),4.903653,52.373194,
234976,234977,Gewone plataan,339998,Platanus hispanica,Boom niet vrij uitgroeiend,12 tot 15 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,4,POINT(4.900743 52.372209),POINT(52.372209 4.900743),4.900743,52.372209,
234977,234978,Gewone plataan,339997,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,3,POINT(4.900783 52.37228),POINT(52.37228 4.900783),4.900783,52.37228,
234978,234979,Gewone plataan,339996,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,3,POINT(4.900838 52.37222),POINT(52.37222 4.900838),4.900838,52.37222,
234979,234980,Iep (cultuurvariëteit),339779,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901275 52.370432),POINT(52.370432 4.901275),4.901275,52.370432,
234980,234981,Iep (cultuurvariëteit),339778,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.895741 52.370144),POINT(52.370144 4.895741),4.895741,52.370144,
234981,234982,Hollandse linde (cultuurvariëteit),339777,Tilia europaea `Zwarte Linde`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Tilia,Tilia,A,4,POINT(4.899445 52.37016),POINT(52.37016 4.899445),4.899445,52.37016,
234982,234983,Huntingdon-iep,339776,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898199 52.370155),POINT(52.370155 4.898199),4.898199,52.370155,
234983,234984,Huntingdon-iep,339775,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.895545 52.370153),POINT(52.370153 4.895545),4.895545,52.370153,
234984,234985,Gewone plataan,339774,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900206 52.370177),POINT(52.370177 4.900206),4.900206,52.370177,
234985,234986,Monumentaaliep,339773,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.904144 52.370194),POINT(52.370194 4.904144),4.904144,52.370194,
234986,234987,Valse acacia,339772,Robinia pseudoacacia,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,5,POINT(4.899254 52.370195),POINT(52.370195 4.899254),4.899254,52.370195,
234987,234988,Gewone plataan,339771,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900219 52.370209),POINT(52.370209 4.900219),4.900219,52.370209,
234988,234989,Iep (cultuurvariëteit),339770,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901419 52.370235),POINT(52.370235 4.901419),4.901419,52.370235,
234989,234990,Gewone plataan,339769,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900218 52.370241),POINT(52.370241 4.900218),4.900218,52.370241,
234990,234991,Monumentaaliep,339768,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.904315 52.370264),POINT(52.370264 4.904315),4.904315,52.370264,
234991,234992,Huntingdon-iep,339767,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.895615 52.370229),POINT(52.370229 4.895615),4.895615,52.370229,
234992,234993,Huntingdon-iep,339766,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902739 52.370268),POINT(52.370268 4.902739),4.902739,52.370268,
234993,234994,Gewone plataan,339765,Platanus hispanica,Leiboom,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,1,POINT(4.900206 52.370272),POINT(52.370272 4.900206),4.900206,52.370272,
